id,raw_data_id,sentiment_score,sentiment_label,confidence,processed_at
4215,4645,0.1301654428243637,neutral,0.7912483811378479,2026-01-17 12:26:02.649021
4222,4661,0.07931096106767654,neutral,0.7819705009460449,2026-01-17 12:26:02.649021
4236,4678,-0.08437728881835938,neutral,0.6918750405311584,2026-01-17 12:26:02.649021
4241,4682,0.9426066183950752,positive,0.9459245204925537,2026-01-17 12:26:02.649021
4244,5642,-0.09368386119604111,neutral,0.8361446857452393,2026-01-17 12:26:02.649021
4254,9042,0.0948190987110138,neutral,0.7187842130661011,2026-01-17 12:26:02.649021
4255,9043,0.10686551779508591,neutral,0.7959704995155334,2026-01-17 12:26:02.649021
4257,4698,0.46142338775098324,neutral,0.4933124780654907,2026-01-17 12:26:02.649021
4277,4726,-0.09368386119604111,neutral,0.8361446857452393,2026-01-17 12:26:02.649021
4293,4764,0.49833005806431174,positive,0.5043278932571411,2026-01-17 12:26:02.649021
4298,4765,-0.09796218946576118,neutral,0.8386030793190002,2026-01-17 12:26:02.649021
4303,9050,-0.08847282081842422,neutral,0.6908384561538696,2026-01-17 12:26:02.649021
4316,9056,-0.24724837020039558,neutral,0.6650019288063049,2026-01-17 12:26:02.649021
4320,4830,-0.24211081862449646,neutral,0.6176928281784058,2026-01-17 12:26:02.649021
4323,9061,0.1802915669977665,neutral,0.7447546720504761,2026-01-17 12:26:02.649021
4325,9063,-0.6407576519995928,negative,0.6690587997436523,2026-01-17 12:26:02.649021
4328,9068,0.054188281297683716,neutral,0.719643235206604,2026-01-17 12:26:02.649021
4342,9067,0.5933076702058315,positive,0.5989907383918762,2026-01-17 12:26:02.649021
4351,4861,0.08587763458490372,neutral,0.8241447806358337,2026-01-17 12:26:02.649021
4354,9078,0.3158214082941413,neutral,0.6666633486747742,2026-01-17 12:26:02.649021
4357,9114,0.5933076702058315,positive,0.5989907383918762,2026-01-17 12:26:02.649021
4363,9376,0.2825709357857704,neutral,0.6733657717704773,2026-01-17 12:26:02.649021
4364,9081,-0.01669137179851532,neutral,0.7648131251335144,2026-01-17 12:26:02.649021
4365,9083,0.0005333572626113892,neutral,0.8105546236038208,2026-01-17 12:26:02.649021
4368,9074,0.09016828238964081,neutral,0.8448101282119751,2026-01-17 12:26:02.649021
4378,9087,-0.6572861094027758,negative,0.6752977967262268,2026-01-17 12:26:02.649021
4380,9091,-0.24724837020039558,neutral,0.6650019288063049,2026-01-17 12:26:02.649021
4396,9143,0.010352879762649536,neutral,0.7308595180511475,2026-01-17 12:26:02.649021
4400,9090,0.8046086118556559,positive,0.8084908127784729,2026-01-17 12:26:02.649021
4401,4875,0.27086858823895454,neutral,0.6599521040916443,2026-01-17 12:26:02.649021
4402,4876,0.11974812299013138,neutral,0.8065817356109619,2026-01-17 12:26:02.649021
4409,9097,0.3902807468548417,neutral,0.5838761925697327,2026-01-17 12:26:02.649021
4416,9111,0.15984436124563217,neutral,0.7177756428718567,2026-01-17 12:26:02.649021
4434,9126,-0.3574374243617058,neutral,0.5786788463592529,2026-01-17 12:26:02.649021
4445,9164,0.21718969196081161,neutral,0.7186084985733032,2026-01-17 12:26:02.649021
4446,9168,-0.6115219108760357,negative,0.6328423023223877,2026-01-17 12:26:02.649021
4447,9172,0.36904625967144966,neutral,0.6106969714164734,2026-01-17 12:26:02.649021
4451,9188,0.26245906576514244,neutral,0.6650194525718689,2026-01-17 12:26:02.649021
4454,9210,0.21515510603785515,neutral,0.720930278301239,2026-01-17 12:26:02.649021
4456,9166,-0.05235723406076431,neutral,0.8617640137672424,2026-01-17 12:26:02.649021
4460,9098,0.0313698872923851,neutral,0.7392889261245728,2026-01-17 12:26:02.649021
4465,9119,-0.08437728881835938,neutral,0.6918750405311584,2026-01-17 12:26:02.649021
4467,9123,0.0982857272028923,neutral,0.7686164975166321,2026-01-17 12:26:02.649021
4475,9148,0.09794935584068298,neutral,0.799793004989624,2026-01-17 12:26:02.649021
4482,9115,0.0457635223865509,neutral,0.8012372851371765,2026-01-17 12:26:02.649021
4486,9122,0.6427375881467015,positive,0.6459592580795288,2026-01-17 12:26:02.649021
4495,9144,-0.29950734227895737,neutral,0.5982741117477417,2026-01-17 12:26:02.649021
4504,9152,0.06330843269824982,neutral,0.7255618572235107,2026-01-17 12:26:02.649021
4509,9159,0.24139991775155067,neutral,0.7103808522224426,2026-01-17 12:26:02.649021
4512,9161,0.12986760586500168,neutral,0.7838056683540344,2026-01-17 12:26:02.649021
4522,9174,-0.06418468803167343,neutral,0.8389863967895508,2026-01-17 12:26:02.649021
4524,9177,-0.0385202094912529,neutral,0.7135754823684692,2026-01-17 12:26:02.649021
4526,9180,-0.10469582676887512,neutral,0.6936647891998291,2026-01-17 12:26:02.649021
4531,9197,-0.05439319834113121,neutral,0.8574938774108887,2026-01-17 12:26:02.649021
4532,9200,0.09794935584068298,neutral,0.799793004989624,2026-01-17 12:26:02.649021
4540,5190,-0.35974760726094246,neutral,0.5743157267570496,2026-01-17 12:26:02.649021
4541,5194,0.16222165897488594,neutral,0.7462621331214905,2026-01-17 12:26:02.649021
4544,5230,0.442964356392622,neutral,0.5455814003944397,2026-01-17 12:26:02.649021
4545,5240,-0.24605131894350052,neutral,0.5652959942817688,2026-01-17 12:26:02.649021
4551,5316,0.21982502192258835,neutral,0.7433082461357117,2026-01-17 12:26:02.649021
4552,5321,0.20150744542479515,neutral,0.7169614434242249,2026-01-17 12:26:02.649021
4553,5330,0.1598658263683319,neutral,0.7585374712944031,2026-01-17 12:26:02.649021
4568,9163,-0.23432670161128044,neutral,0.6616336107254028,2026-01-17 12:26:02.649021
4577,9179,0.0981215387582779,neutral,0.7523495554924011,2026-01-17 12:26:02.649021
4578,9183,-0.05394798517227173,neutral,0.6555315852165222,2026-01-17 12:26:02.649021
4582,9194,-0.17426304146647453,neutral,0.727080762386322,2026-01-17 12:26:02.649021
4583,9196,-0.058715686202049255,neutral,0.7927635908126831,2026-01-17 12:26:02.649021
4584,9199,-0.10145686566829681,neutral,0.702742874622345,2026-01-17 12:26:02.649021
4589,9207,0.20459193736314774,neutral,0.75461745262146,2026-01-17 12:26:02.649021
4593,9219,-0.15182846039533615,neutral,0.6732307076454163,2026-01-17 12:26:02.649021
4596,9230,0.18976842612028122,neutral,0.6108173727989197,2026-01-17 12:26:02.649021
4601,9191,0.09425348788499832,neutral,0.777046799659729,2026-01-17 12:26:02.649021
4602,9195,-0.059125833213329315,neutral,0.7382346391677856,2026-01-17 12:26:02.649021
4609,9214,-0.04818657040596008,neutral,0.6921203136444092,2026-01-17 12:26:02.649021
4610,9217,0.19750436022877693,neutral,0.6852449178695679,2026-01-17 12:26:02.649021
4618,9273,0.13604822382330894,neutral,0.7843486666679382,2026-01-17 12:26:02.649021
4622,9260,0.21475471556186676,neutral,0.6724789142608643,2026-01-17 12:26:02.649021
4632,9239,-0.13247789442539215,neutral,0.7549979090690613,2026-01-17 12:26:02.649021
4650,9295,-0.2359589971601963,neutral,0.6839534640312195,2026-01-17 12:26:02.649021
4652,9221,-0.09746460616588593,neutral,0.6943567991256714,2026-01-17 12:26:02.649021
4657,9231,-0.04665449634194374,neutral,0.8642564415931702,2026-01-17 12:26:02.649021
4658,9233,0.08177997916936874,neutral,0.7606075406074524,2026-01-17 12:26:02.649021
4661,9246,0.8144819817971438,positive,0.8180684447288513,2026-01-17 12:26:02.649021
4669,9277,-0.04116727411746979,neutral,0.7079971432685852,2026-01-17 12:26:02.649021
4672,9288,0.10592249035835266,neutral,0.7931105494499207,2026-01-17 12:26:02.649021
4677,9304,-0.009150713682174683,neutral,0.7393719553947449,2026-01-17 12:26:02.649021
4678,12131,0.8135915882885456,positive,0.8189862966537476,2026-01-17 12:26:02.649021
4684,9247,-0.10549500584602356,neutral,0.6950106620788574,2026-01-17 12:26:02.649021
4691,9267,0.006188631057739258,neutral,0.6966675519943237,2026-01-17 12:26:02.649021
4692,9272,0.0982857272028923,neutral,0.7686164975166321,2026-01-17 12:26:02.649021
4694,9275,0.14573350548744202,neutral,0.667213499546051,2026-01-17 12:26:02.649021
4696,9282,-0.06222435086965561,neutral,0.717011570930481,2026-01-17 12:26:02.649021
4708,9322,-0.6407576519995928,negative,0.6690587997436523,2026-01-17 12:26:02.649021
4709,9326,-0.13908443972468376,neutral,0.788821816444397,2026-01-17 12:26:02.649021
4716,9283,-0.10469582676887512,neutral,0.6936647891998291,2026-01-17 12:26:02.649021
4735,9302,0.11551322415471077,neutral,0.7872416973114014,2026-01-17 12:26:02.649021
4736,9307,0.67677051294595,positive,0.689378559589386,2026-01-17 12:26:02.649021
4739,9311,0.2672738451510668,neutral,0.68790602684021,2026-01-17 12:26:02.649021
4747,9330,0.48136764066293836,neutral,0.5064571499824524,2026-01-17 12:26:02.649021
4749,9308,0.34389052260667086,neutral,0.6327221989631653,2026-01-17 12:26:02.649021
4756,9319,-0.10762901604175568,neutral,0.703376054763794,2026-01-17 12:26:02.649021
4773,9306,0.3662365470081568,neutral,0.5974798202514648,2026-01-17 12:26:02.649021
4780,9342,-0.1071232482790947,neutral,0.6907556056976318,2026-01-17 12:26:02.649021
4790,9402,0.7227215636521578,positive,0.7306697368621826,2026-01-17 12:26:02.649021
4801,9347,-0.2505989223718643,neutral,0.6074296832084656,2026-01-17 12:26:02.649021
4802,9350,0.3902807468548417,neutral,0.5838761925697327,2026-01-17 12:26:02.649021
4804,9358,-0.14769548177719116,neutral,0.6755256652832031,2026-01-17 12:26:02.649021
4817,9386,-0.011046081781387329,neutral,0.7601582407951355,2026-01-17 12:26:02.649021
4831,9366,0.18583820015192032,neutral,0.7418618202209473,2026-01-17 12:26:02.649021
4835,5234,0.26362282037734985,neutral,0.689450740814209,2026-01-17 12:26:02.649021
4836,5237,0.2825709357857704,neutral,0.6733657717704773,2026-01-17 12:26:02.649021
4840,9390,0.03848615288734436,neutral,0.7839247584342957,2026-01-17 12:26:02.649021
4843,9393,0.12986760586500168,neutral,0.7838056683540344,2026-01-17 12:26:02.649021
4845,9401,0.27086858823895454,neutral,0.6599521040916443,2026-01-17 12:26:02.649021
4851,9416,0.026685699820518494,neutral,0.7566165924072266,2026-01-17 12:26:02.649021
4853,9423,0.0948190987110138,neutral,0.7187842130661011,2026-01-17 12:26:02.649021
4854,9341,0.1566842682659626,neutral,0.761629045009613,2026-01-17 12:26:02.649021
4862,9412,-0.21425385773181915,neutral,0.635449230670929,2026-01-17 12:26:02.649021
4864,9809,0.14573350548744202,neutral,0.667213499546051,2026-01-17 12:26:02.649021
4885,9395,-0.33228079229593277,neutral,0.5257917642593384,2026-01-17 12:26:02.649021
4886,9399,0.0596591979265213,neutral,0.7848265767097473,2026-01-17 12:26:02.649021
4888,9403,-0.1835891157388687,neutral,0.5619646906852722,2026-01-17 12:26:02.649021
4890,9418,0.21097919344902039,neutral,0.7469198703765869,2026-01-17 12:26:02.649021
4892,9425,0.18370013684034348,neutral,0.6759938597679138,2026-01-17 12:26:02.649021
4898,9446,0.27086858823895454,neutral,0.6599521040916443,2026-01-17 12:26:02.649021
4900,9452,0.10840144008398056,neutral,0.7867040634155273,2026-01-17 12:26:02.649021
4912,9407,0.1289886236190796,neutral,0.7137902975082397,2026-01-17 12:26:02.649021
4913,9411,0.007232964038848877,neutral,0.7280256748199463,2026-01-17 12:26:02.649021
4914,9413,0.07096633315086365,neutral,0.7702069878578186,2026-01-17 12:26:02.649021
4926,9451,0.67677051294595,positive,0.689378559589386,2026-01-17 12:26:02.649021
4928,9493,0.022289901971817017,neutral,0.5771664977073669,2026-01-17 12:26:02.649021
4929,9497,0.09294071421027184,neutral,0.7857799530029297,2026-01-17 12:26:02.649021
4930,9501,0.07049451023340225,neutral,0.8229465484619141,2026-01-17 12:26:02.649021
4934,9431,-0.05211891978979111,neutral,0.726409375667572,2026-01-17 12:26:02.649021
4936,9436,-0.17586340010166168,neutral,0.7314184904098511,2026-01-17 12:26:02.649021
4938,9445,0.3508343640714884,neutral,0.6048412322998047,2026-01-17 12:26:02.649021
4939,9448,-0.034593917429447174,neutral,0.7378113865852356,2026-01-17 12:26:02.649021
4940,9453,0.155522882938385,neutral,0.6134603023529053,2026-01-17 12:26:02.649021
4945,9465,0.6936880582943559,positive,0.7006960511207581,2026-01-17 12:26:02.649021
4952,9447,0.10840144008398056,neutral,0.7867040634155273,2026-01-17 12:26:02.649021
4957,9467,-0.10469582676887512,neutral,0.6936647891998291,2026-01-17 12:26:02.649021
4964,9484,0.1852690391242504,neutral,0.7209891676902771,2026-01-17 12:26:02.649021
4969,9461,-0.06222435086965561,neutral,0.717011570930481,2026-01-17 12:26:02.649021
4981,9479,0.7920766037423164,positive,0.7956817746162415,2026-01-17 12:26:02.649021
4983,9671,0.28465510345995426,neutral,0.6954120397567749,2026-01-17 12:26:02.649021
4984,9674,0.2447103038430214,neutral,0.6884850859642029,2026-01-17 12:26:02.649021
4986,9483,-0.07129045575857162,neutral,0.6859848499298096,2026-01-17 12:26:02.649021
4989,9491,-0.42707711458206177,neutral,0.4786544740200043,2026-01-17 12:26:02.649021
4993,9473,0.09379148483276367,neutral,0.7750361561775208,2026-01-17 12:26:02.649021
5001,9494,-0.3328941576182842,neutral,0.5650913119316101,2026-01-17 12:26:02.649021
5002,9498,-0.4317558892071247,negative,0.4812515377998352,2026-01-17 12:26:02.649021
5004,9506,0.006188631057739258,neutral,0.6966675519943237,2026-01-17 12:26:02.649021
5007,9515,0.09487441182136536,neutral,0.732218325138092,2026-01-17 12:26:02.649021
5010,9519,0.06284863501787186,neutral,0.780830979347229,2026-01-17 12:26:02.649021
5017,9546,0.26362282037734985,neutral,0.689450740814209,2026-01-17 12:26:02.649021
5020,9478,-0.2686639800667763,neutral,0.6256391406059265,2026-01-17 12:26:02.649021
5021,5374,0.48808757960796356,neutral,0.4977366626262665,2026-01-17 12:26:02.649021
5022,9481,-0.2567654959857464,neutral,0.6634215116500854,2026-01-17 12:26:02.649021
5028,9578,-0.1641487404704094,neutral,0.6922603845596313,2026-01-17 12:26:02.649021
5030,9495,0.1225963905453682,neutral,0.7081034779548645,2026-01-17 12:26:02.649021
5031,9500,0.05061472952365875,neutral,0.8087079524993896,2026-01-17 12:26:02.649021
5049,9520,-0.3087306320667267,neutral,0.6206773519515991,2026-01-17 12:26:02.649021
5051,9530,0.022289901971817017,neutral,0.5771664977073669,2026-01-17 12:26:02.649021
5052,9534,0.21846308559179306,neutral,0.7349278926849365,2026-01-17 12:26:02.649021
5053,9536,0.03348023444414139,neutral,0.7806271314620972,2026-01-17 12:26:02.649021
5055,9542,0.11551322415471077,neutral,0.7872416973114014,2026-01-17 12:26:02.649021
5058,9553,0.16938258334994316,neutral,0.7513352632522583,2026-01-17 12:26:02.649021
5063,9513,-0.057405635714530945,neutral,0.774892270565033,2026-01-17 12:26:02.649021
5064,9514,0.14053214341402054,neutral,0.7688139081001282,2026-01-17 12:26:02.649021
5069,9695,-0.3328941576182842,neutral,0.5650913119316101,2026-01-17 12:26:02.649021
5072,5430,-0.04897084832191467,neutral,0.7262811064720154,2026-01-17 12:26:02.649021
5073,9526,-0.13247789442539215,neutral,0.7549979090690613,2026-01-17 12:26:02.649021
5074,9528,-0.48575950041413307,negative,0.5270065069198608,2026-01-17 12:26:02.649021
5079,9548,0.12587808072566986,neutral,0.7738635540008545,2026-01-17 12:26:02.649021
5080,9551,0.1232951246201992,neutral,0.7693023085594177,2026-01-17 12:26:02.649021
5081,9554,0.9426066183950752,positive,0.9459245204925537,2026-01-17 12:26:02.649021
5082,9557,-0.1835891157388687,neutral,0.5619646906852722,2026-01-17 12:26:02.649021
5088,9605,0.004485882818698883,neutral,0.7524218559265137,2026-01-17 12:26:02.649021
5102,9539,-0.09150435775518417,neutral,0.7086307406425476,2026-01-17 12:26:02.649021
5103,9547,-0.09770482406020164,neutral,0.793306291103363,2026-01-17 12:26:02.649021
5106,9560,-0.09623751230537891,neutral,0.8416643142700195,2026-01-17 12:26:02.649021
5110,9612,0.09971499443054199,neutral,0.7889583706855774,2026-01-17 12:26:02.649021
5111,5504,0.28495803102850914,neutral,0.6732802391052246,2026-01-17 12:26:02.649021
5112,9613,-0.10675281286239624,neutral,0.6509983539581299,2026-01-17 12:26:02.649021
5116,9567,-0.04902619123458862,neutral,0.6792232394218445,2026-01-17 12:26:02.649021
5117,9569,-0.14018359780311584,neutral,0.7452382445335388,2026-01-17 12:26:02.649021
5121,9602,0.06713804975152016,neutral,0.8576643466949463,2026-01-17 12:26:02.649021
5128,9579,0.04774729907512665,neutral,0.7077447175979614,2026-01-17 12:26:02.649021
5136,9664,-0.09495194256305695,neutral,0.7654491066932678,2026-01-17 12:26:02.649021
5146,9598,-0.10677527077496052,neutral,0.8326214551925659,2026-01-17 12:26:02.649021
5148,9606,0.11705657467246056,neutral,0.7761949300765991,2026-01-17 12:26:02.649021
5161,5494,0.2875291742384434,neutral,0.6742953062057495,2026-01-17 12:26:02.649021
5167,9668,-0.1835891157388687,neutral,0.5619646906852722,2026-01-17 12:26:02.649021
5182,9620,0.1233682706952095,neutral,0.7018848657608032,2026-01-17 12:26:02.649021
5185,9631,0.22602406330406666,neutral,0.7180296778678894,2026-01-17 12:26:02.649021
5188,10205,0.08608686178922653,neutral,0.7844896912574768,2026-01-17 12:26:02.649021
5189,9593,0.7920766037423164,positive,0.7956817746162415,2026-01-17 12:26:02.649021
5190,9596,0.1566842682659626,neutral,0.761629045009613,2026-01-17 12:26:02.649021
5192,9600,-0.0385202094912529,neutral,0.7135754823684692,2026-01-17 12:26:02.649021
5193,9604,0.13604822382330894,neutral,0.7843486666679382,2026-01-17 12:26:02.649021
5195,9627,-0.06418468803167343,neutral,0.8389863967895508,2026-01-17 12:26:02.649021
5196,9630,-0.07340571284294128,neutral,0.6522826552391052,2026-01-17 12:26:02.649021
5200,9667,0.2453567050397396,neutral,0.709333062171936,2026-01-17 12:26:02.649021
5203,9679,0.18563507497310638,neutral,0.7515502572059631,2026-01-17 12:26:02.649021
5204,5511,-0.09796218946576118,neutral,0.8386030793190002,2026-01-17 12:26:02.649021
5206,9617,0.042654380202293396,neutral,0.7737720012664795,2026-01-17 12:26:02.649021
5209,9626,0.0028807595372200012,neutral,0.7596532702445984,2026-01-17 12:26:02.649021
5220,9708,0.9087049132212996,positive,0.9130111932754517,2026-01-17 12:26:02.649021
5221,9712,0.06376833468675613,neutral,0.8141717910766602,2026-01-17 12:26:02.649021
5223,9634,0.2071210779249668,neutral,0.6925782561302185,2026-01-17 12:26:02.649021
5226,9642,-0.19606319069862366,neutral,0.6367335915565491,2026-01-17 12:26:02.649021
5231,9654,0.1330588050186634,neutral,0.7638765573501587,2026-01-17 12:26:02.649021
5234,9744,0.3158214082941413,neutral,0.6666633486747742,2026-01-17 12:26:02.649021
5237,9750,0.14858534187078476,neutral,0.7809897065162659,2026-01-17 12:26:02.649021
5244,9635,-0.10258486121892929,neutral,0.6861634254455566,2026-01-17 12:26:02.649021
5252,9653,-0.06222435086965561,neutral,0.717011570930481,2026-01-17 12:26:02.649021
5253,9657,-0.12415623664855957,neutral,0.6610442399978638,2026-01-17 12:26:02.649021
5259,9675,0.09294071421027184,neutral,0.7857799530029297,2026-01-17 12:26:02.649021
5261,9682,0.16938258334994316,neutral,0.7513352632522583,2026-01-17 12:26:02.649021
5263,5679,0.19007787108421326,neutral,0.7547279596328735,2026-01-17 12:26:02.649021
5268,9696,0.6099165808409452,positive,0.6180762052536011,2026-01-17 12:26:02.649021
5274,9677,0.04679089039564133,neutral,0.7632078528404236,2026-01-17 12:26:02.649021
5284,9709,0.006188631057739258,neutral,0.6966675519943237,2026-01-17 12:26:02.649021
5298,9693,-0.3328941576182842,neutral,0.5650913119316101,2026-01-17 12:26:02.649021
5299,9697,0.10644640028476715,neutral,0.7873377203941345,2026-01-17 12:26:02.649021
5303,9711,0.19907401874661446,neutral,0.7235621809959412,2026-01-17 12:26:02.649021
5309,9784,0.19907401874661446,neutral,0.7235621809959412,2026-01-17 12:26:02.649021
5313,9736,-0.00833672285079956,neutral,0.7201748490333557,2026-01-17 12:26:02.649021
5315,9746,-0.09150435775518417,neutral,0.7086307406425476,2026-01-17 12:26:02.649021
5316,9702,0.026685699820518494,neutral,0.7566165924072266,2026-01-17 12:26:02.649021
5317,9706,0.27364082634449005,neutral,0.6728513240814209,2026-01-17 12:26:02.649021
5319,5707,0.2798594757914543,neutral,0.6794980764389038,2026-01-17 12:26:02.649021
5321,9719,-0.09796218946576118,neutral,0.8386030793190002,2026-01-17 12:26:02.649021
5322,9723,-0.23182284832000732,neutral,0.662985622882843,2026-01-17 12:26:02.649021
5324,5726,0.19794355146586895,neutral,0.7568461894989014,2026-01-17 12:26:02.649021
5330,9763,0.09474465623497963,neutral,0.7917829751968384,2026-01-17 12:26:02.649021
5331,9766,0.029376886785030365,neutral,0.7745479941368103,2026-01-17 12:26:02.649021
5337,9732,-0.37218382954597473,neutral,0.5545147657394409,2026-01-17 12:26:02.649021
5347,9841,0.06927315890789032,neutral,0.7710436582565308,2026-01-17 12:26:02.649021
5351,9752,0.27364082634449005,neutral,0.6728513240814209,2026-01-17 12:26:02.649021
5353,9749,0.8010572348721325,positive,0.8071070313453674,2026-01-17 12:26:02.649021
5356,9801,-0.009150713682174683,neutral,0.7393719553947449,2026-01-17 12:26:02.649021
5357,9803,0.0981215387582779,neutral,0.7523495554924011,2026-01-17 12:26:02.649021
5371,9771,-0.23182284832000732,neutral,0.662985622882843,2026-01-17 12:26:02.649021
5375,9818,0.10644640028476715,neutral,0.7873377203941345,2026-01-17 12:26:02.649021
5376,9821,0.2672738451510668,neutral,0.68790602684021,2026-01-17 12:26:02.649021
5380,9761,-0.05600913614034653,neutral,0.7419608235359192,2026-01-17 12:26:02.649021
5386,9779,0.08033840730786324,neutral,0.8111797571182251,2026-01-17 12:26:02.649021
5388,9783,0.0669165700674057,neutral,0.7683905959129333,2026-01-17 12:26:02.649021
5389,9787,0.022289901971817017,neutral,0.5771664977073669,2026-01-17 12:26:02.649021
5390,9791,0.17998954094946384,neutral,0.7653266787528992,2026-01-17 12:26:02.649021
5398,10722,0.10686551779508591,neutral,0.7959704995155334,2026-01-17 12:26:02.649021
5423,6092,0.13197264447808266,neutral,0.8018103241920471,2026-01-17 12:26:02.649021
5440,9785,0.08595846220850945,neutral,0.8294297456741333,2026-01-17 12:26:02.649021
5446,9802,-0.19961274415254593,neutral,0.7074047327041626,2026-01-17 12:26:02.649021
5462,11628,0.04774729907512665,neutral,0.7077447175979614,2026-01-17 12:26:02.649021
5465,11637,0.11233282089233398,neutral,0.7511288523674011,2026-01-17 12:26:02.649021
5468,9793,-0.0008392035961151123,neutral,0.7243257164955139,2026-01-17 12:26:02.649021
5475,9823,0.2875291742384434,neutral,0.6742953062057495,2026-01-17 12:26:02.649021
5480,11624,0.36902227997779846,neutral,0.6102835536003113,2026-01-17 12:26:02.649021
5481,11627,0.1301654428243637,neutral,0.7912483811378479,2026-01-17 12:26:02.649021
5484,9836,-0.011046081781387329,neutral,0.7601582407951355,2026-01-17 12:26:02.649021
5485,9839,0.27086858823895454,neutral,0.6599521040916443,2026-01-17 12:26:02.649021
5486,9843,-0.14769548177719116,neutral,0.6755256652832031,2026-01-17 12:26:02.649021
5487,9846,0.08595846220850945,neutral,0.8294297456741333,2026-01-17 12:26:02.649021
5489,11623,0.1027643121778965,neutral,0.7932656407356262,2026-01-17 12:26:02.649021
5491,11626,0.6427375881467015,positive,0.6459592580795288,2026-01-17 12:26:02.649021
5493,11632,-0.00833672285079956,neutral,0.7201748490333557,2026-01-17 12:26:02.649021
5498,9837,0.6790644247084856,positive,0.6861516833305359,2026-01-17 12:26:02.649021
5509,11639,0.15984436124563217,neutral,0.7177756428718567,2026-01-17 12:26:02.649021
5515,11650,0.18563507497310638,neutral,0.7515502572059631,2026-01-17 12:26:02.649021
5523,9863,-0.05805259943008423,neutral,0.8363139033317566,2026-01-17 12:26:02.649021
5525,9870,0.055025920271873474,neutral,0.7871446013450623,2026-01-17 12:26:02.649021
5526,5849,0.2802359201014042,neutral,0.675656795501709,2026-01-17 12:26:02.649021
5530,9885,0.038624681532382965,neutral,0.7258851528167725,2026-01-17 12:26:02.649021
5531,9889,0.6686138790100813,positive,0.6796112656593323,2026-01-17 12:26:02.649021
5539,9917,0.07049451023340225,neutral,0.8229465484619141,2026-01-17 12:26:02.649021
5542,9928,0.12587808072566986,neutral,0.7738635540008545,2026-01-17 12:26:02.649021
5544,9934,0.22602406330406666,neutral,0.7180296778678894,2026-01-17 12:26:02.649021
5547,9851,0.22840444184839725,neutral,0.7272679805755615,2026-01-17 12:26:02.649021
5549,9859,0.05487183481454849,neutral,0.7408748865127563,2026-01-17 12:26:02.649021
5557,9892,0.8038418535143137,positive,0.8077677488327026,2026-01-17 12:26:02.649021
5562,9923,0.2200186438858509,neutral,0.685839056968689,2026-01-17 12:26:02.649021
5563,9931,0.11382436007261276,neutral,0.7323775291442871,2026-01-17 12:26:02.649021
5565,9939,-0.050157155841588974,neutral,0.8623086214065552,2026-01-17 12:26:02.649021
5571,9884,0.24038907513022423,neutral,0.7158871293067932,2026-01-17 12:26:02.649021
5575,9861,0.09474465623497963,neutral,0.7917829751968384,2026-01-17 12:26:02.649021
5576,9864,0.20900381729006767,neutral,0.7302438616752625,2026-01-17 12:26:02.649021
5581,9879,0.06376833468675613,neutral,0.8141717910766602,2026-01-17 12:26:02.649021
5583,9886,0.6099165808409452,positive,0.6180762052536011,2026-01-17 12:26:02.649021
5585,9893,0.11705657467246056,neutral,0.7761949300765991,2026-01-17 12:26:02.649021
5592,9858,-0.05394798517227173,neutral,0.6555315852165222,2026-01-17 12:26:02.649021
5603,9902,0.007232964038848877,neutral,0.7280256748199463,2026-01-17 12:26:02.649021
5614,12239,0.155522882938385,neutral,0.6134603023529053,2026-01-17 12:26:02.649021
5617,9927,0.24038907513022423,neutral,0.7158871293067932,2026-01-17 12:26:02.649021
5618,9930,0.23304371908307076,neutral,0.716347336769104,2026-01-17 12:26:02.649021
5625,9957,0.22873615100979805,neutral,0.6491377353668213,2026-01-17 12:26:02.649021
5635,9954,0.0981215387582779,neutral,0.7523495554924011,2026-01-17 12:26:02.649021
5640,9998,-0.04922236502170563,neutral,0.6937079429626465,2026-01-17 12:26:02.649021
5641,11640,0.2875291742384434,neutral,0.6742953062057495,2026-01-17 12:26:02.649021
5645,9926,-0.13908443972468376,neutral,0.788821816444397,2026-01-17 12:26:02.649021
5647,9933,-0.48575950041413307,negative,0.5270065069198608,2026-01-17 12:26:02.649021
5649,9941,-0.10677527077496052,neutral,0.8326214551925659,2026-01-17 12:26:02.649021
5650,9945,0.7151407049968839,positive,0.724055826663971,2026-01-17 12:26:02.649021
5651,9948,0.08810858428478241,neutral,0.7608024477958679,2026-01-17 12:26:02.649021
5654,12240,0.061632148921489716,neutral,0.8044257760047913,2026-01-17 12:26:02.649021
5658,9973,-0.09795697033405304,neutral,0.6156272888183594,2026-01-17 12:26:02.649021
5669,9947,-0.03363034129142761,neutral,0.706920325756073,2026-01-17 12:26:02.649021
5672,9956,0.2802227083593607,neutral,0.6696485280990601,2026-01-17 12:26:02.649021
5675,9972,0.48136764066293836,neutral,0.5064571499824524,2026-01-17 12:26:02.649021
5680,9975,0.20846900530159473,neutral,0.7371780276298523,2026-01-17 12:26:02.649021
5682,9976,0.19869016855955124,neutral,0.7324792742729187,2026-01-17 12:26:02.649021
5683,9980,-0.06119433790445328,neutral,0.7065329551696777,2026-01-17 12:26:02.649021
5687,9951,0.20459193736314774,neutral,0.75461745262146,2026-01-17 12:26:02.649021
5692,9970,0.057942427694797516,neutral,0.7486902475357056,2026-01-17 12:26:02.649021
5705,10015,0.9087049132212996,positive,0.9130111932754517,2026-01-17 12:26:02.649021
